train_loss,val_loss,epoch,time
0.0024553544353693724,0.0030814093770459294,0,3.158987805247307
0.00171317916829139,0.0027683398802764714,1,3.150456898380071
0.0013170208549126983,0.0030548975337296724,2,3.1553178150206804
0.0011078447569161654,0.002814486564602703,3,3.155303738079965
0.0009652864537201822,0.0026993503561243415,4,3.1558989956974983
