train_loss,val_loss,epoch,time
0.0636523962020874,0.05229037348181009,0,42.483683477155864
0.06273888796567917,0.051261634565889835,1,31.10869659902528
0.062406398355960846,0.0508108539506793,2,31.103729686234146
0.062409427016973495,0.050439005717635155,3,31.074057094287127
0.06175331771373749,0.051260218024253845,4,31.04121794225648
