train_loss,val_loss,epoch,time
0.0008711376576684415,0.004202360054478049,0,3.880354641005397
0.0007284525199793279,0.0038251422229222953,1,3.2637524898163974
0.000572347838897258,0.003699608671013266,2,3.263911420945078
0.0006569764227606356,0.00390393880661577,3,3.2635142230428755
0.000567368813790381,0.0036233437713235617,4,3.2628996088169515
