train_loss,val_loss,epoch,time
0.02175787091255188,0.026543440918127697,0,1.077233038842678
0.040950559079647064,0.015924747412403423,1,1.0557117233984172
0.01038991566747427,0.005607467299948136,2,1.022350416984409
0.0017714212881401181,0.002184474840760231,3,1.0592016587033868
0.0033483298029750586,0.002245752994591991,4,1.0101846158504486
